type,id,in_reply_to_status_id,text,favorite_count,retweet_count,label_a,label_b
reply,498471393538093056,498456361286795265,"$MENTION$ $MENTION$ I'm not RACIST. We live together with over $NUMBER$ nations in Russia. And U can go out for this words, mucacho.",0,0,3,
reply,498453873124970496,498430783699554305,$MENTION$ $MENTION$ $HASHTAG$ $HASHTAG$ Got No $HASHTAG$ $NUMBER$ Of The $HASHTAG$ $HASHTAG$ $HASHTAG$,0,0,3,
reply,498456361286795265,498432131669192704,$MENTION$&lt;&lt;&lt;~~~~It Is People Like You That $HASHTAG$ $HASHTAG$ You Ask Why Is $HASHTAG$ Still Alive.$HASHTAG$ $HASHTAG$ $HASHTAG$ $MENTION$,0,0,3,
reply,498488174923227136,498433698149056513,$MENTION$ $MENTION$ You so edgy.,0,0,0,
reply,498452460881870848,498430783699554305,"$MENTION$ $MENTION$ $HASHTAG$ $MENTION$ $HASHTAG$ Were Shot Up,$HASHTAG$ $NUMBER$ Of $HASHTAG$ $HASHTAG$",0,1,0,
reply,498504798971650049,498440508256292864,$MENTION$ $MENTION$ $MENTION$ $MENTION$ White guys jealous.,0,0,3,
reply,498440508256292864,498430783699554305,$MENTION$ $MENTION$ $MENTION$ These responses e$SMILEY$lain why thiskeeps happening. Too many white men hate black men. Sad.,1,2,3,
reply,498448625643831296,498440508256292864,"$MENTION$ $MENTION$ $MENTION$ U just want to say ""white is guilty, because they white""? In Moscow black guys sold drugs...",0,0,3,
reply,498453364045529088,498430783699554305,$MENTION$ $MENTION$ $HASHTAG$ $MENTION$ $HASHTAG$ $HASHTAG$ $NUMBER$-29-12~The Case Was Being Covered Up~Mayor Was On Cops Sides!!,0,0,3,
reply,498448178270990336,498440508256292864,"$MENTION$ $MENTION$ $MENTION$ so, what the fuck? Is anyone in your village walk through streets with a knife or a gun???",0,0,3,
reply,498465487635099648,498456361286795265,"$MENTION$ $MENTION$ I'm glad, amigo, you love your president, who kills many children in Ukrain and Gaza and many places more $SMILEY$",0,0,3,
reply,498521904396115971,498504798971650049,$MENTION$ $MENTION$ $MENTION$ $MENTION$ perfect!!)) Like Daniel Craig throw his GF to the window. White girls smart $SMILEY$,0,0,3,
reply,498455687836758016,498432131669192704,$MENTION$ &lt;&lt;&lt; ~~~~$MENTION$ The $HASHTAG$ Protects $HASHTAG$ $HASHTAG$ He Get's Threats All The Time.$MENTION$,0,0,3,
source,500280838710247424,0,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$",35,156,0,2
reply,500284605770235904,500284241985683456,"$MENTION$ $MENTION$ how many times do innocent ""Black men"" fit the description tho?",0,1,3,
reply,500291543631429632,500284023340818433,.$MENTION$ GOOD POINT. $HASHTAG$ cc $MENTION$,0,0,2,
reply,500284160100294657,500280838710247424,$MENTION$ $MENTION$ Fuck that. Where is the report? Why was he unarmed? No. We demand justice. $HASHTAG$,0,0,3,
reply,500284241985683456,500282025543499777,"$MENTION$ $MENTION$ old saying ""there's always two sides to a story""",0,1,3,
reply,500286677303058432,500283003323842560,$MENTION$ $MENTION$ $MENTION$ I haven't seen anyone say he was black. It is a somewhat common name.,0,0,3,
reply,500283973239865345,500280838710247424,"“$MENTION$: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$” $HASHTAG$",2,2,0,
reply,500285527820890113,500283424477687808,$MENTION$ all there is a still picture of a black man walking is that what counts as evidence were they on his person?,1,1,1,
reply,500313005855617024,500280838710247424,$MENTION$ $MENTION$ Fit description would be more accurate.,0,0,3,
reply,500330934118658048,500280838710247424,"“$MENTION$: Police reports indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$” Oh, please, of course it did$EMOJI$",0,0,3,
reply,500283424477687808,500280838710247424,"“$MENTION$: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$”So kill him?",0,3,3,
reply,500285250791288832,500280838710247424,"$MENTION$ $MENTION$ $HASHTAG$ attacks victim, leaves perp unexamined $HASHTAG$",0,0,3,
reply,500286345668202497,500284857650782209,$MENTION$ $MENTION$ Exactly,0,0,0,
reply,500283003323842560,500280838710247424,$MENTION$ $MENTION$ Ironic since all the i witnesses say the officer was white. Now it is the black officer Darren Wilson who shot??,1,0,1,
reply,500285916494061568,500280838710247424,$MENTION$ $MENTION$ Even IF he did IF; he was still UNARMED &amp; shot MULTIPLE times. Does it JUSTIFY his killing NO!.$HASHTAG$,0,0,3,
reply,500282726298054656,500280838710247424,"$MENTION$ $MENTION$ that's bs. there's always a ""history"" when the African Americans gets killed.",1,0,2,
reply,500285361394708480,500280838710247424,"Wait... “$MENTION$: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$”",1,1,3,
reply,500284352832757760,500281916658958337,"$MENTION$ $MENTION$ $MENTION$ We will not rest until there is Justice here. Even if true, Mike Brown did not deserve execution.",1,1,3,
reply,500282858737778688,500280838710247424,$MENTION$ $MENTION$ How were the police so quick to indicate Mike Brown if all of this took place in a matter of minutes?,0,0,1,
reply,500282025543499777,500280838710247424,"“$MENTION$: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in $HASHTAG$” $EMOJI$$EMOJI$$EMOJI$$EMOJI$$EMOJI$",0,0,0,
reply,500284990345981952,500284153674219521,"$MENTION$ $MENTION$ oh yes. Clear that something occurred, death still not necessarily the right result.",0,0,0,
reply,500282616289828864,500280838710247424,"$MENTION$ $MENTION$ ""strong-armed""? But not actually ""armed."" Soooo, the use of deadly force against him? How can it be justified?",1,1,3,
reply,500281948233674753,500280838710247424,It's a little scary to know they shoot and kill people suspected of crimes in Ferguson. $MENTION$ $MENTION$,0,3,3,
reply,500301459469373440,500284989565448192,$MENTION$ $MENTION$ $MENTION$ that is MY ERROR. There is no report confirming Darren Wilson is black. I retract my tweet.,1,0,3,
reply,500285261813940224,500284605770235904,$MENTION$ $MENTION$ $NUMBER$ times out $NUMBER$!,0,0,3,
reply,500281906362351616,500280838710247424,$MENTION$ $MENTION$ Antonio French tweeted this vid $NUMBER$ days ago. Is this the same robbery and market? $URL$,3,4,1,
reply,500282169227755520,500280838710247424,$MENTION$ $MENTION$ so it was fine to just execute him in the street then,1,0,3,
reply,500284767196430337,500280838710247424,$MENTION$ This would be more believable if they'd said it a week ago. No one believes it now. NO ONE. $HASHTAG$ $MENTION$,1,1,2,
reply,500302632641396736,500286677303058432,$MENTION$ $MENTION$ I retract my previous tweet. Darren Wilson's race is NOT CONFIRMED. I apologize.,1,0,3,
reply,500284857650782209,500284241985683456,$MENTION$ $MENTION$ and unfortunately we'll never hear the other side of the story because he's dead,0,0,3,
reply,500282527559720960,500281916658958337,$MENTION$ $MENTION$ $MENTION$ exactly,0,0,0,
reply,500283123532570624,500280838710247424,"$MENTION$ wait a min, I thought they said he was a good boy?",0,0,3,
reply,500284153674219521,500280838710247424,"$MENTION$ $MENTION$ All ""strong-armed"" means is physical force was used; term is being used deliberately so people get confused. $HASHTAG$",0,0,3,
reply,500281916658958337,500280838710247424,$MENTION$ $MENTION$ WHEN? he became a suspect upon the firing of the fatal shot?,2,0,3,
reply,500284524971188224,500280838710247424,$MENTION$ $MENTION$ A pack of cigarettes = strong armed robbery.... You guys are getting ready to stir the pot again.,0,0,3,
reply,500285798089252865,500285261813940224,$MENTION$ $MENTION$ that's problematic.,0,0,3,
reply,500285795002236928,500284990345981952,"$MENTION$ $MENTION$ ""Strong armed"" is being used to obfuscate; sounds like the perp was armed, which he wasn't, &amp; the crime was SHOPLIFTING.",1,1,3,
reply,500284989565448192,500283003323842560,$MENTION$ $MENTION$ $MENTION$ So they're claiming a BLACK cop killed $HASHTAG$? ?,0,0,1,
reply,500284023340818433,500280838710247424,"$MENTION$ $MENTION$ Indicate? If he was a suspect why did the police stop his car next to him and tell him to ""get the f$HASHTAG$ on the sidewalk"" ?",1,2,1,
source,500298588992593920,0,Police have named the cop who shot Michael Brown. $MENTION$'s latest report from $HASHTAG$: $URL$ $URL$,173,204,0,2
reply,500301689862098946,500298588992593920,$MENTION$ $MENTION$ $MENTION$ but the kid in the back is throwing up gang signs....smh,0,0,0,2
reply,500301648410185728,500299056368066561,“$MENTION$: $MENTION$ $MENTION$ Brown suspect in robbery before death” suspect in stealing a candy bar,0,0,0,2
reply,500302120181325824,500298588992593920,$MENTION$ $MENTION$ aye is this a peace sign or gang sign?,0,0,0,2
reply,500303221605552128,500300215325188097,$MENTION$ $MENTION$ $MENTION$ $MENTION$ we prefer the term African American sir,0,0,0,2
reply,500303163552198657,500302322623586304,$MENTION$ $MENTION$ $MENTION$ he was resisting arrest,0,0,0,2
reply,500299056368066561,500298588992593920,$MENTION$ $MENTION$ Brown suspect in robbery before death,0,0,0,2
reply,500301841079754753,500298588992593920,$MENTION$ $MENTION$ $MENTION$ way to flash a gang sign while asking for peace,1,0,0,2
reply,500300533261799426,500298588992593920,"$MENTION$ $MENTION$ $MENTION$ Police have a duty to protect everyone, blacks protect criminals and use the death to make money.",0,0,0,2
reply,500301974768607232,500298588992593920,"$MENTION$ $MENTION$ $MENTION$ Reporters may have freedom of speech,they need to be held accountable for lies,race baiting, interfering with po",0,0,0,2
reply,500301962701983744,500301648410185728,$MENTION$ $MENTION$ $MENTION$ nevertheless,0,0,0,2
reply,500300962280402944,500298588992593920,"$MENTION$ $MENTION$ $MENTION$ Whites need to wake up and stop feeling sorry for the raciest, they are e$SMILEY$erts in RACE BAITING, communist agend",0,0,0,2
reply,500301536627400704,500298588992593920,$MENTION$ $MENTION$ $MENTION$ Stop giving blacks free press and let the police do their job.We need a president a top cop that uphold the law,0,0,0,2
reply,500299595046334466,500298588992593920,$MENTION$ $MENTION$ $MENTION$ FOX NEWS e$SMILEY$ed the lies.The guy was wanted for strong arm robbery.All of the race baiters need to be locked up,1,0,0,2
reply,500302322623586304,500301962701983744,"$MENTION$ $MENTION$ $MENTION$ correct stealing is no good but in sure jail sentence or a fine would've justified it, not a death sentence",0,0,0,2
reply,500299885514481664,500298588992593920,"$MENTION$ $MENTION$ $MENTION$ CNN,MDNBC race baiting, They did not look for facts, they tried to create them to incite blacks.",1,6,0,2
reply,500300913312288768,500298588992593920,"$MENTION$ $MENTION$ If anyone's curious what cognitive dissonance looks like, examine this Bobby News gent.",3,0,0,2
reply,500300215325188097,500298588992593920,$MENTION$ $MENTION$ $MENTION$ Blacks want to have control over the police. like lets form a committee and have a conversation.Police don't,0,0,0,2
reply,500302489728876546,500301974768607232,$MENTION$ $MENTION$ $MENTION$ $MENTION$ WRONG AGAIN BITCH!,0,0,0,2
source,500394061887709184,0,"The press conf makes $HASHTAG$ PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru the mud.",79,137,0,2
reply,500410466213318656,500410061974290433,"$MENTION$ $MENTION$ $MENTION$ AMEN to that!! They would say ""LOOK! HE PUSHED THAT STORE CLERK!!.. is that punishable by DEATH?",0,0,3,
reply,500412280027500544,500412111369949184,$MENTION$ $MENTION$ $MENTION$ $MENTION$ EXACTLY!! Since when is jaywalking punishable by DEATH?,0,0,3,
reply,500411922878328832,500411534065950721,"$MENTION$ $MENTION$ $MENTION$ $MENTION$ From what I saw it was nothing but a petty theft. Let the RT Wing tell it, he went in with a GLOCK",0,0,3,
reply,500404284219879424,500394061887709184,"$MENTION$ SAY IT AGAIN!!!! oh nevermind, I can just RT it $SMILEY$",0,0,0,
reply,500409234886889473,500394061887709184,$MENTION$ The first goal is to get a conviction so he can never be a cop again.,0,0,3,
reply,500408940727762944,500394061887709184,"$MENTION$ People may not like it. but it's devastating for prosecuting the cop. If true, can be argued Brown thought the cop was after him .",0,0,3,
reply,500411534065950721,500410061974290433,$MENTION$ $MENTION$ $MENTION$ $MENTION$ Early reports said the store had not reported a robbery?? The people in the store don't look alarmed.,0,0,3,
reply,500402881737289728,500394061887709184,"$MENTION$ $MENTION$ Since they want to label $HASHTAG$ as a shoplifter, since when is that crime punishable by DEATH?",0,2,3,
reply,500397151739215872,500394061887709184,$MENTION$ I would rather be a $HASHTAG$ than being a $HASHTAG$ $HASHTAG$ Now$EMOJI$,1,0,3,
reply,500409149977407489,500394061887709184,"$MENTION$ Prosecution screwed up the Martin/Zimmerman case by over-charging and if emotions guide, over charging will let this cop walk too.",0,0,3,
reply,500410061974290433,500402881737289728,Not sure 'shoot first &amp; uncover potential crime later' is viable policy outside the fevered mind of a conservative $MENTION$ $MENTION$ $MENTION$,2,3,3,
reply,500412111369949184,500411534065950721,"The point is, the cop didn't know about a robbery. He executed a jaywalker resisting being detained $MENTION$ $MENTION$ $MENTION$ $MENTION$",1,2,3,
reply,500404371608571905,500394061887709184,"damn surveillance video $MENTION$ We give up a name, we drag his thru the mud. $MENTION$",0,1,3,
reply,500403075748618240,500394061887709184,"$MENTION$ $MENTION$ I bet if Michael Brown had his druthers, he’d rather have his name dragged thru the mud than his life snuffed out.",1,5,3,
reply,500394434438389760,500394061887709184,$MENTION$ Makes them look inept as well.,0,0,0,
source,500363740311982081,0,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. $HASHTAG$,185,260,0,2
reply,500370900513202176,500363740311982081,"$MENTION$ Sadly, that was the intention. Misdirection. $HASHTAG$",1,0,3,
reply,500364933864103937,500363740311982081,$MENTION$ why not wait for the investigation &amp; try your best to be objective.,0,0,3,
reply,500365784757968898,500363740311982081,"$MENTION$ bring up the $MENTION$ story about the whistleblower n ""Black Day"" spks to racial attitude in dept .",0,0,3,
